ID,rock_type
TEST_38987,Gneiss
TEST_38988,Gneiss
TEST_38989,Gneiss
TEST_38990,Gneiss
TEST_38991,Gneiss
TEST_38992,Gneiss
TEST_38993,Gneiss
TEST_38994,Gneiss
TEST_38995,Gneiss
TEST_38996,Gneiss
TEST_38997,Gneiss
TEST_38998,Gneiss
TEST_38999,Gneiss
TEST_39000,Gneiss
TEST_39001,Gneiss
TEST_39002,Gneiss
TEST_39003,Gneiss
TEST_39004,Gneiss
TEST_39005,Gneiss
TEST_39006,Gneiss
TEST_39007,Gneiss
TEST_39008,Gneiss
TEST_39009,Gneiss
TEST_39010,Gneiss
TEST_39011,Gneiss
TEST_39012,Gneiss
TEST_39013,Gneiss
TEST_39014,Gneiss
TEST_39015,Gneiss
TEST_39016,Gneiss
TEST_39017,Gneiss
TEST_39018,Gneiss
TEST_39019,Gneiss
TEST_39020,Gneiss
TEST_39021,Gneiss
TEST_39022,Gneiss
TEST_39023,Gneiss
TEST_39024,Gneiss
TEST_39025,Gneiss
TEST_39026,Gneiss
TEST_39027,Gneiss
TEST_39028,Gneiss
TEST_39029,Gneiss
TEST_39030,Gneiss
TEST_39031,Gneiss
TEST_39032,Gneiss
TEST_39033,Gneiss
TEST_39034,Gneiss
TEST_39035,Andesite
TEST_39036,Gneiss
TEST_39037,Gneiss
TEST_39038,Gneiss
TEST_39039,Gneiss
TEST_39040,Gneiss
TEST_39041,Gneiss
TEST_39042,Gneiss
TEST_39043,Gneiss
TEST_39044,Gneiss
TEST_39045,Gneiss
TEST_39046,Gneiss
TEST_39047,Gneiss
TEST_39048,Gneiss
TEST_39049,Gneiss
TEST_39050,Gneiss
TEST_39051,Gneiss
TEST_39052,Gneiss
TEST_39053,Gneiss
TEST_39054,Gneiss
TEST_39055,Gneiss
TEST_39056,Gneiss
TEST_39057,Gneiss
TEST_39058,Gneiss
TEST_39059,Gneiss
TEST_39060,Gneiss
TEST_39061,Gneiss
TEST_39062,Gneiss
TEST_39063,Gneiss
TEST_39064,Gneiss
TEST_39065,Gneiss
TEST_39066,Gneiss
TEST_39067,Gneiss
TEST_39068,Gneiss
TEST_39069,Gneiss
TEST_39070,Gneiss
TEST_39071,Gneiss
TEST_39072,Gneiss
TEST_39073,Gneiss
TEST_39074,Gneiss
TEST_39075,Gneiss
TEST_39076,Gneiss
TEST_39077,Gneiss
TEST_39078,Gneiss
TEST_39079,Gneiss
TEST_39080,Gneiss
TEST_39081,Gneiss
TEST_39082,Gneiss
TEST_39083,Gneiss
TEST_39084,Gneiss
TEST_39085,Gneiss
TEST_39086,Gneiss
TEST_39087,Gneiss
TEST_39088,Gneiss
TEST_39089,Gneiss
TEST_39090,Gneiss
TEST_39091,Gneiss
TEST_39092,Gneiss
TEST_39093,Gneiss
TEST_39094,Gneiss
TEST_39095,Gneiss
TEST_39096,Gneiss
TEST_39097,Gneiss
TEST_39098,Gneiss
TEST_39099,Gneiss
TEST_39100,Gneiss
TEST_39101,Gneiss
TEST_39102,Gneiss
TEST_39103,Gneiss
TEST_39104,Gneiss
TEST_39105,Gneiss
TEST_39106,Gneiss
TEST_39107,Gneiss
TEST_39108,Gneiss
TEST_39109,Gneiss
TEST_39110,Gneiss
TEST_39111,Gneiss
TEST_39112,Gneiss
TEST_39113,Gneiss
TEST_39114,Gneiss
TEST_39115,Gneiss
TEST_39116,Gneiss
TEST_39117,Gneiss
TEST_39118,Gneiss
TEST_39119,Gneiss
TEST_39120,Gneiss
TEST_39121,Gneiss
TEST_39122,Gneiss
TEST_39123,Gneiss
TEST_39124,Gneiss
TEST_39125,Gneiss
TEST_39126,Gneiss
TEST_39127,Gneiss
TEST_39128,Gneiss
TEST_39129,Gneiss
TEST_39130,Gneiss
TEST_39131,Gneiss
TEST_39132,Gneiss
TEST_39133,Granite
TEST_39134,Gneiss
TEST_39135,Andesite
TEST_39136,Andesite
TEST_39137,Gneiss
TEST_39138,Gneiss
TEST_39139,Gneiss
TEST_39140,Gneiss
TEST_39141,Gneiss
TEST_39142,Gneiss
TEST_39143,Gneiss
TEST_39144,Gneiss
TEST_39145,Gneiss
TEST_39146,Gneiss
TEST_39147,Gneiss
TEST_39148,Gneiss
TEST_39149,Gneiss
TEST_39150,Gneiss
TEST_39151,Gneiss
TEST_39152,Gneiss
TEST_39153,Gneiss
TEST_39154,Gneiss
TEST_39155,Gneiss
TEST_39156,Gneiss
TEST_39157,Gneiss
TEST_39158,Gneiss
TEST_39159,Gneiss
TEST_39160,Gneiss
TEST_39161,Gneiss
TEST_39162,Gneiss
TEST_39163,Gneiss
TEST_39164,Gneiss
TEST_39165,Gneiss
TEST_39166,Gneiss
TEST_39167,Gneiss
TEST_39168,Gneiss
TEST_39169,Gneiss
TEST_39170,Gneiss
TEST_39171,Gneiss
TEST_39172,Gneiss
TEST_39173,Gneiss
TEST_39174,Gneiss
TEST_39175,Gneiss
TEST_39176,Gneiss
TEST_39177,Gneiss
TEST_39178,Gneiss
TEST_39179,Gneiss
TEST_39180,Gneiss
TEST_39181,Gneiss
TEST_39182,Gneiss
TEST_39183,Gneiss
TEST_39184,Gneiss
TEST_39185,Gneiss
TEST_39186,Gneiss
TEST_39187,Gneiss
TEST_39188,Gneiss
TEST_39189,Gneiss
TEST_39190,Gneiss
TEST_39191,Gneiss
TEST_39192,Gneiss
TEST_39193,Gneiss
TEST_39194,Gneiss
TEST_39195,Gneiss
TEST_39196,Gneiss
TEST_39197,Gneiss
TEST_39198,Gneiss
TEST_39199,Gneiss
TEST_39200,Gneiss
TEST_39201,Gneiss
TEST_39202,Gneiss
TEST_39203,Gneiss
TEST_39204,Gneiss
TEST_39205,Gneiss
TEST_39206,Gneiss
TEST_39207,Gneiss
TEST_39208,Gneiss
TEST_39209,Gneiss
TEST_39210,Gneiss
TEST_39211,Gneiss
TEST_39212,Gneiss
TEST_39213,Gneiss
TEST_39214,Gneiss
TEST_39215,Gneiss
TEST_39216,Gneiss
TEST_39217,Gneiss
TEST_39218,Gneiss
TEST_39219,Gneiss
TEST_39220,Gneiss
TEST_39221,Gneiss
TEST_39222,Gneiss
TEST_39223,Gneiss
TEST_39224,Gneiss
TEST_39225,Gneiss
TEST_39226,Gneiss
TEST_39227,Gneiss
TEST_39228,Gneiss
TEST_39229,Gneiss
TEST_39230,Gneiss
TEST_39231,Gneiss
TEST_39232,Gneiss
TEST_39233,Gneiss
TEST_39234,Gneiss
TEST_39235,Gneiss
TEST_39236,Gneiss
TEST_39237,Gneiss
TEST_39238,Gneiss
TEST_39239,Gneiss
TEST_39240,Gneiss
TEST_39241,Gneiss
TEST_39242,Gneiss
TEST_39243,Gneiss
TEST_39244,Gneiss
TEST_39245,Gneiss
TEST_39246,Gneiss
TEST_39247,Gneiss
TEST_39248,Gneiss
TEST_39249,Gneiss
TEST_39250,Gneiss
TEST_39251,Gneiss
TEST_39252,Gneiss
TEST_39253,Gneiss
TEST_39254,Gneiss
TEST_39255,Gneiss
TEST_39256,Weathered_Rock
TEST_39257,Weathered_Rock
TEST_39258,Gneiss
TEST_39259,Gneiss
TEST_39260,Gneiss
TEST_39261,Gneiss
TEST_39262,Weathered_Rock
TEST_39263,Gneiss
TEST_39264,Weathered_Rock
TEST_39265,Gneiss
TEST_39266,Weathered_Rock
TEST_39267,Weathered_Rock
TEST_39268,Weathered_Rock
TEST_39269,Gneiss
TEST_39270,Gneiss
TEST_39271,Gneiss
TEST_39272,Weathered_Rock
TEST_39273,Weathered_Rock
TEST_39274,Gneiss
TEST_39275,Gneiss
TEST_39276,Gneiss
TEST_39277,Gneiss
TEST_39278,Weathered_Rock
TEST_39279,Gneiss
TEST_39280,Gneiss
TEST_39281,Gneiss
TEST_39282,Gneiss
TEST_39283,Gneiss
TEST_39284,Gneiss
TEST_39285,Gneiss
TEST_39286,Gneiss
TEST_39287,Gneiss
TEST_39288,Weathered_Rock
TEST_39289,Gneiss
TEST_39290,Gneiss
TEST_39291,Gneiss
TEST_39292,Gneiss
TEST_39293,Gneiss
TEST_39294,Weathered_Rock
TEST_39295,Gneiss
TEST_39296,Gneiss
TEST_39297,Gneiss
TEST_39298,Gneiss
TEST_39299,Gneiss
TEST_39300,Gneiss
TEST_39301,Gneiss
TEST_39302,Gneiss
TEST_39303,Gneiss
TEST_39304,Weathered_Rock
TEST_39305,Gneiss
TEST_39306,Weathered_Rock
TEST_39307,Gneiss
TEST_39308,Weathered_Rock
TEST_39309,Gneiss
TEST_39310,Gneiss
TEST_39311,Granite
TEST_39312,Weathered_Rock
TEST_39313,Gneiss
TEST_39314,Weathered_Rock
TEST_39315,Gneiss
TEST_39316,Weathered_Rock
TEST_39317,Gneiss
TEST_39318,Gneiss
TEST_39319,Gneiss
TEST_39320,Gneiss
TEST_39321,Weathered_Rock
TEST_39322,Weathered_Rock
TEST_39323,Gneiss
TEST_39324,Gneiss
TEST_39325,Weathered_Rock
TEST_39326,Mud_Sandstone
TEST_39327,Etc
TEST_39328,Gneiss
TEST_39329,Gneiss
TEST_39330,Weathered_Rock
TEST_39331,Etc
TEST_39332,Weathered_Rock
TEST_39333,Gneiss
TEST_39334,Weathered_Rock
TEST_39335,Gneiss
TEST_39336,Weathered_Rock
TEST_39337,Weathered_Rock
TEST_39338,Gneiss
TEST_39339,Weathered_Rock
TEST_39340,Gneiss
TEST_39341,Weathered_Rock
TEST_39342,Weathered_Rock
TEST_39343,Weathered_Rock
TEST_39344,Weathered_Rock
TEST_39345,Gneiss
TEST_39346,Weathered_Rock
TEST_39347,Weathered_Rock
TEST_39348,Weathered_Rock
TEST_39349,Weathered_Rock
TEST_39350,Weathered_Rock
TEST_39351,Etc
TEST_39352,Weathered_Rock
TEST_39353,Weathered_Rock
TEST_39354,Weathered_Rock
TEST_39355,Gneiss
TEST_39356,Weathered_Rock
TEST_39357,Weathered_Rock
TEST_39358,Gneiss
TEST_39359,Gneiss
TEST_39360,Weathered_Rock
TEST_39361,Gneiss
TEST_39362,Gneiss
TEST_39363,Weathered_Rock
TEST_39364,Gneiss
TEST_39365,Weathered_Rock
TEST_39366,Weathered_Rock
TEST_39367,Gneiss
TEST_39368,Gneiss
TEST_39369,Weathered_Rock
TEST_39370,Gneiss
TEST_39371,Gneiss
TEST_39372,Gneiss
TEST_39373,Weathered_Rock
TEST_39374,Weathered_Rock
TEST_39375,Gneiss
TEST_39376,Gneiss
TEST_39377,Gneiss
TEST_39378,Gneiss
TEST_39379,Weathered_Rock
TEST_39380,Gneiss
TEST_39381,Weathered_Rock
TEST_39382,Weathered_Rock
TEST_39383,Weathered_Rock
TEST_39384,Gneiss
TEST_39385,Weathered_Rock
TEST_39386,Gneiss
TEST_39387,Gneiss
TEST_39388,Gneiss
TEST_39389,Weathered_Rock
TEST_39390,Weathered_Rock
TEST_39391,Etc
TEST_39392,Gneiss
TEST_39393,Gneiss
TEST_39394,Weathered_Rock
TEST_39395,Gneiss
TEST_39396,Gneiss
TEST_39397,Gneiss
TEST_39398,Gneiss
TEST_39399,Gneiss
TEST_39400,Weathered_Rock
TEST_39401,Gneiss
TEST_39402,Gneiss
TEST_39403,Weathered_Rock
TEST_39404,Gneiss
TEST_39405,Gneiss
TEST_39406,Gneiss
TEST_39407,Weathered_Rock
TEST_39408,Gneiss
TEST_39409,Gneiss
TEST_39410,Weathered_Rock
TEST_39411,Weathered_Rock
TEST_39412,Gneiss
TEST_39413,Weathered_Rock
TEST_39414,Gneiss
TEST_39415,Weathered_Rock
TEST_39416,Gneiss
TEST_39417,Mud_Sandstone
TEST_39418,Mud_Sandstone
TEST_39419,Weathered_Rock
TEST_39420,Weathered_Rock
TEST_39421,Weathered_Rock
TEST_39422,Weathered_Rock
TEST_39423,Gneiss
TEST_39424,Gneiss
TEST_39425,Gneiss
TEST_39426,Weathered_Rock
TEST_39427,Weathered_Rock
TEST_39428,Weathered_Rock
TEST_39429,Gneiss
TEST_39430,Gneiss
TEST_39431,Gneiss
TEST_39432,Gneiss
TEST_39433,Gneiss
TEST_39434,Gneiss
TEST_39435,Weathered_Rock
TEST_39436,Weathered_Rock
TEST_39437,Weathered_Rock
TEST_39438,Weathered_Rock
TEST_39439,Weathered_Rock
TEST_39440,Weathered_Rock
TEST_39441,Gneiss
TEST_39442,Gneiss
TEST_39443,Weathered_Rock
TEST_39444,Gneiss
TEST_39445,Weathered_Rock
TEST_39446,Gneiss
TEST_39447,Gneiss
TEST_39448,Etc
TEST_39449,Gneiss
TEST_39450,Gneiss
TEST_39451,Gneiss
TEST_39452,Gneiss
TEST_39453,Gneiss
TEST_39454,Gneiss
TEST_39455,Gneiss
TEST_39456,Gneiss
TEST_39457,Gneiss
TEST_39458,Gneiss
TEST_39459,Gneiss
TEST_39460,Gneiss
TEST_39461,Weathered_Rock
TEST_39462,Gneiss
TEST_39463,Weathered_Rock
TEST_39464,Gneiss
TEST_39465,Gneiss
TEST_39466,Weathered_Rock
TEST_39467,Weathered_Rock
TEST_39468,Gneiss
TEST_39469,Gneiss
TEST_39470,Weathered_Rock
TEST_39471,Gneiss
TEST_39472,Weathered_Rock
TEST_39473,Andesite
TEST_39474,Gneiss
TEST_39475,Weathered_Rock
TEST_39476,Weathered_Rock
TEST_39477,Gneiss
TEST_39478,Gneiss
TEST_39479,Gneiss
TEST_39480,Weathered_Rock
TEST_39481,Gneiss
TEST_39482,Gneiss
TEST_39483,Etc
TEST_39484,Gneiss
TEST_39485,Mud_Sandstone
TEST_39486,Gneiss
TEST_39487,Weathered_Rock
TEST_39488,Weathered_Rock
TEST_39489,Weathered_Rock
TEST_39490,Gneiss
TEST_39491,Weathered_Rock
TEST_39492,Weathered_Rock
TEST_39493,Weathered_Rock
TEST_39494,Weathered_Rock
TEST_39495,Gneiss
TEST_39496,Weathered_Rock
TEST_39497,Gneiss
TEST_39498,Gneiss
TEST_39499,Weathered_Rock
TEST_39500,Gneiss
TEST_39501,Gneiss
TEST_39502,Gneiss
TEST_39503,Gneiss
TEST_39504,Gneiss
TEST_39505,Gneiss
TEST_39506,Weathered_Rock
TEST_39507,Gneiss
TEST_39508,Gneiss
TEST_39509,Gneiss
TEST_39510,Gneiss
TEST_39511,Gneiss
TEST_39512,Gneiss
TEST_39513,Gneiss
TEST_39514,Weathered_Rock
TEST_39515,Gneiss
TEST_39516,Weathered_Rock
TEST_39517,Gneiss
TEST_39518,Gneiss
TEST_39519,Gneiss
TEST_39520,Gneiss
TEST_39521,Gneiss
TEST_39522,Gneiss
TEST_39523,Gneiss
TEST_39524,Etc
TEST_39525,Etc
TEST_39526,Gneiss
TEST_39527,Etc
TEST_39528,Weathered_Rock
TEST_39529,Gneiss
TEST_39530,Weathered_Rock
TEST_39531,Weathered_Rock
TEST_39532,Weathered_Rock
TEST_39533,Weathered_Rock
TEST_39534,Gneiss
TEST_39535,Gneiss
TEST_39536,Gneiss
TEST_39537,Weathered_Rock
TEST_39538,Gneiss
TEST_39539,Mud_Sandstone
TEST_39540,Weathered_Rock
TEST_39541,Weathered_Rock
TEST_39542,Gneiss
TEST_39543,Gneiss
TEST_39544,Weathered_Rock
TEST_39545,Gneiss
TEST_39546,Weathered_Rock
TEST_39547,Weathered_Rock
TEST_39548,Gneiss
TEST_39549,Gneiss
TEST_39550,Gneiss
TEST_39551,Gneiss
TEST_39552,Gneiss
TEST_39553,Gneiss
TEST_39554,Gneiss
TEST_39555,Gneiss
TEST_39556,Weathered_Rock
TEST_39557,Gneiss
TEST_39558,Gneiss
TEST_39559,Gneiss
TEST_39560,Mud_Sandstone
TEST_39561,Weathered_Rock
TEST_39562,Gneiss
TEST_39563,Gneiss
TEST_39564,Gneiss
TEST_39565,Weathered_Rock
TEST_39566,Gneiss
TEST_39567,Weathered_Rock
TEST_39568,Weathered_Rock
TEST_39569,Weathered_Rock
TEST_39570,Gneiss
TEST_39571,Gneiss
TEST_39572,Gneiss
TEST_39573,Gneiss
TEST_39574,Gneiss
TEST_39575,Weathered_Rock
TEST_39576,Gneiss
TEST_39577,Gneiss
TEST_39578,Weathered_Rock
TEST_39579,Gneiss
TEST_39580,Gneiss
TEST_39581,Weathered_Rock
TEST_39582,Gneiss
TEST_39583,Gneiss
TEST_39584,Weathered_Rock
TEST_39585,Gneiss
TEST_39586,Gneiss
TEST_39587,Weathered_Rock
TEST_39588,Weathered_Rock
TEST_39589,Weathered_Rock
TEST_39590,Gneiss
TEST_39591,Gneiss
TEST_39592,Gneiss
TEST_39593,Mud_Sandstone
TEST_39594,Gneiss
TEST_39595,Gneiss
TEST_39596,Gneiss
TEST_39597,Gneiss
TEST_39598,Gneiss
TEST_39599,Gneiss
TEST_39600,Weathered_Rock
TEST_39601,Weathered_Rock
TEST_39602,Weathered_Rock
TEST_39603,Gneiss
TEST_39604,Gneiss
TEST_39605,Weathered_Rock
TEST_39606,Gneiss
TEST_39607,Gneiss
TEST_39608,Mud_Sandstone
TEST_39609,Gneiss
TEST_39610,Weathered_Rock
TEST_39611,Gneiss
TEST_39612,Gneiss
TEST_39613,Weathered_Rock
TEST_39614,Gneiss
TEST_39615,Gneiss
TEST_39616,Gneiss
TEST_39617,Weathered_Rock
TEST_39618,Gneiss
TEST_39619,Gneiss
TEST_39620,Gneiss
TEST_39621,Gneiss
TEST_39622,Weathered_Rock
TEST_39623,Mud_Sandstone
TEST_39624,Gneiss
TEST_39625,Weathered_Rock
TEST_39626,Weathered_Rock
TEST_39627,Weathered_Rock
TEST_39628,Gneiss
TEST_39629,Gneiss
TEST_39630,Gneiss
TEST_39631,Gneiss
TEST_39632,Gneiss
TEST_39633,Gneiss
TEST_39634,Gneiss
TEST_39635,Weathered_Rock
TEST_39636,Weathered_Rock
TEST_39637,Weathered_Rock
TEST_39638,Weathered_Rock
TEST_39639,Gneiss
TEST_39640,Gneiss
TEST_39641,Weathered_Rock
TEST_39642,Gneiss
TEST_39643,Gneiss
TEST_39644,Andesite
TEST_39645,Gneiss
TEST_39646,Gneiss
TEST_39647,Gneiss
TEST_39648,Gneiss
TEST_39649,Gneiss
TEST_39650,Weathered_Rock
TEST_39651,Gneiss
TEST_39652,Gneiss
TEST_39653,Gneiss
TEST_39654,Weathered_Rock
TEST_39655,Etc
TEST_39656,Gneiss
TEST_39657,Gneiss
TEST_39658,Weathered_Rock
TEST_39659,Gneiss
TEST_39660,Gneiss
TEST_39661,Weathered_Rock
TEST_39662,Gneiss
TEST_39663,Gneiss
TEST_39664,Gneiss
TEST_39665,Mud_Sandstone
TEST_39666,Gneiss
TEST_39667,Weathered_Rock
TEST_39668,Gneiss
TEST_39669,Gneiss
TEST_39670,Gneiss
TEST_39671,Granite
TEST_39672,Weathered_Rock
TEST_39673,Gneiss
TEST_39674,Gneiss
TEST_39675,Gneiss
TEST_39676,Weathered_Rock
TEST_39677,Gneiss
TEST_39678,Gneiss
TEST_39679,Weathered_Rock
TEST_39680,Gneiss
TEST_39681,Weathered_Rock
TEST_39682,Weathered_Rock
TEST_39683,Gneiss
TEST_39684,Weathered_Rock
TEST_39685,Gneiss
TEST_39686,Weathered_Rock
TEST_39687,Weathered_Rock
TEST_39688,Weathered_Rock
TEST_39689,Weathered_Rock
TEST_39690,Gneiss
TEST_39691,Gneiss
TEST_39692,Weathered_Rock
TEST_39693,Gneiss
TEST_39694,Gneiss
TEST_39695,Weathered_Rock
TEST_39696,Weathered_Rock
TEST_39697,Weathered_Rock
TEST_39698,Weathered_Rock
TEST_39699,Weathered_Rock
TEST_39700,Weathered_Rock
TEST_39701,Weathered_Rock
TEST_39702,Weathered_Rock
TEST_39703,Gneiss
TEST_39704,Weathered_Rock
TEST_39705,Gneiss
TEST_39706,Gneiss
TEST_39707,Gneiss
TEST_39708,Gneiss
TEST_39709,Gneiss
TEST_39710,Gneiss
TEST_39711,Gneiss
TEST_39712,Mud_Sandstone
TEST_39713,Gneiss
TEST_39714,Gneiss
TEST_39715,Weathered_Rock
TEST_39716,Gneiss
TEST_39717,Gneiss
TEST_39718,Weathered_Rock
TEST_39719,Weathered_Rock
TEST_39720,Gneiss
TEST_39721,Weathered_Rock
TEST_39722,Gneiss
TEST_39723,Gneiss
TEST_39724,Gneiss
TEST_39725,Gneiss
TEST_39726,Gneiss
TEST_39727,Gneiss
TEST_39728,Gneiss
TEST_39729,Gneiss
TEST_39730,Gneiss
TEST_39731,Weathered_Rock
TEST_39732,Gneiss
TEST_39733,Etc
TEST_39734,Etc
TEST_39735,Gneiss
TEST_39736,Gneiss
TEST_39737,Weathered_Rock
TEST_39738,Gneiss
TEST_39739,Weathered_Rock
TEST_39740,Weathered_Rock
TEST_39741,Weathered_Rock
TEST_39742,Weathered_Rock
TEST_39743,Weathered_Rock
TEST_39744,Gneiss
TEST_39745,Weathered_Rock
TEST_39746,Gneiss
TEST_39747,Gneiss
TEST_39748,Gneiss
TEST_39749,Gneiss
TEST_39750,Gneiss
TEST_39751,Gneiss
TEST_39752,Gneiss
TEST_39753,Gneiss
TEST_39754,Weathered_Rock
TEST_39755,Granite
TEST_39756,Granite
TEST_39757,Granite
TEST_39758,Granite
TEST_39759,Granite
TEST_39760,Granite
TEST_39761,Granite
TEST_39762,Granite
TEST_39763,Granite
TEST_39764,Granite
TEST_39765,Granite
TEST_39766,Granite
TEST_39767,Granite
TEST_39768,Granite
TEST_39769,Granite
TEST_39770,Granite
TEST_39771,Granite
TEST_39772,Granite
TEST_39773,Granite
TEST_39774,Granite
TEST_39775,Granite
TEST_39776,Granite
TEST_39777,Granite
TEST_39778,Granite
TEST_39779,Granite
TEST_39780,Granite
TEST_39781,Granite
TEST_39782,Granite
TEST_39783,Granite
TEST_39784,Granite
TEST_39785,Granite
TEST_39786,Granite
TEST_39787,Granite
TEST_39788,Granite
TEST_39789,Granite
TEST_39790,Granite
TEST_39791,Granite
TEST_39792,Granite
TEST_39793,Granite
TEST_39794,Granite
TEST_39795,Granite
TEST_39796,Granite
TEST_39797,Granite
TEST_39798,Granite
TEST_39799,Granite
TEST_39800,Granite
TEST_39801,Granite
TEST_39802,Granite
TEST_39803,Granite
TEST_39804,Granite
TEST_39805,Granite
TEST_39806,Granite
TEST_39807,Granite
TEST_39808,Granite
TEST_39809,Granite
TEST_39810,Granite
TEST_39811,Granite
TEST_39812,Granite
TEST_39813,Granite
TEST_39814,Granite
TEST_39815,Granite
TEST_39816,Granite
TEST_39817,Granite
TEST_39818,Granite
TEST_39819,Granite
TEST_39820,Granite
TEST_39821,Granite
TEST_39822,Granite
TEST_39823,Granite
TEST_39824,Granite
TEST_39825,Granite
TEST_39826,Granite
TEST_39827,Granite
TEST_39828,Granite
TEST_39829,Granite
TEST_39830,Granite
TEST_39831,Granite
TEST_39832,Granite
TEST_39833,Granite
TEST_39834,Granite
TEST_39835,Granite
TEST_39836,Granite
TEST_39837,Granite
TEST_39838,Granite
TEST_39839,Granite
TEST_39840,Granite
TEST_39841,Granite
TEST_39842,Granite
TEST_39843,Granite
TEST_39844,Granite
TEST_39845,Granite
TEST_39846,Granite
TEST_39847,Granite
TEST_39848,Granite
TEST_39849,Granite
TEST_39850,Granite
TEST_39851,Granite
TEST_39852,Granite
TEST_39853,Granite
TEST_39854,Granite
TEST_39855,Granite
TEST_39856,Granite
TEST_39857,Granite
TEST_39858,Granite
TEST_39859,Granite
TEST_39860,Granite
TEST_39861,Granite
TEST_39862,Granite
TEST_39863,Granite
TEST_39864,Granite
TEST_39865,Granite
TEST_39866,Granite
TEST_39867,Granite
TEST_39868,Granite
TEST_39869,Granite
TEST_39870,Granite
TEST_39871,Granite
TEST_39872,Granite
TEST_39873,Granite
TEST_39874,Granite
TEST_39875,Granite
TEST_39876,Granite
TEST_39877,Granite
TEST_39878,Granite
TEST_39879,Granite
TEST_39880,Granite
TEST_39881,Granite
TEST_39882,Granite
TEST_39883,Granite
TEST_39884,Granite
TEST_39885,Granite
TEST_39886,Granite
TEST_39887,Granite
TEST_39888,Granite
TEST_39889,Granite
TEST_39890,Granite
TEST_39891,Granite
TEST_39892,Granite
TEST_39893,Granite
TEST_39894,Granite
TEST_39895,Granite
TEST_39896,Granite
TEST_39897,Granite
TEST_39898,Granite
TEST_39899,Granite
TEST_39900,Granite
TEST_39901,Granite
TEST_39902,Granite
TEST_39903,Granite
TEST_39904,Granite
TEST_39905,Granite
TEST_39906,Granite
TEST_39907,Granite
TEST_39908,Granite
TEST_39909,Granite
TEST_39910,Granite
TEST_39911,Granite
TEST_39912,Granite
TEST_39913,Granite
TEST_39914,Granite
TEST_39915,Granite
TEST_39916,Granite
TEST_39917,Granite
TEST_39918,Granite
TEST_39919,Granite
TEST_39920,Granite
TEST_39921,Granite
TEST_39922,Granite
TEST_39923,Granite
TEST_39924,Granite
TEST_39925,Granite
TEST_39926,Granite
TEST_39927,Granite
TEST_39928,Granite
TEST_39929,Granite
TEST_39930,Granite
TEST_39931,Granite
TEST_39932,Granite
TEST_39933,Granite
TEST_39934,Granite
TEST_39935,Granite
TEST_39936,Granite
TEST_39937,Granite
TEST_39938,Granite
TEST_39939,Granite
TEST_39940,Granite
TEST_39941,Granite
TEST_39942,Granite
TEST_39943,Granite
TEST_39944,Granite
TEST_39945,Granite
TEST_39946,Granite
TEST_39947,Granite
TEST_39948,Granite
TEST_39949,Granite
TEST_39950,Granite
TEST_39951,Granite
TEST_39952,Granite
TEST_39953,Granite
TEST_39954,Granite
TEST_39955,Granite
TEST_39956,Granite
TEST_39957,Granite
TEST_39958,Granite
TEST_39959,Granite
TEST_39960,Granite
TEST_39961,Granite
TEST_39962,Granite
TEST_39963,Granite
TEST_39964,Granite
TEST_39965,Granite
TEST_39966,Granite
TEST_39967,Granite
TEST_39968,Granite
TEST_39969,Granite
TEST_39970,Granite
TEST_39971,Granite
TEST_39972,Granite
TEST_39973,Granite
TEST_39974,Granite
TEST_39975,Granite
TEST_39976,Granite
TEST_39977,Granite
TEST_39978,Granite
TEST_39979,Granite
TEST_39980,Granite
TEST_39981,Granite
TEST_39982,Granite
TEST_39983,Granite
TEST_39984,Granite
TEST_39985,Granite
TEST_39986,Granite
TEST_39987,Granite
TEST_39988,Granite
TEST_39989,Granite
TEST_39990,Granite
TEST_39991,Granite
TEST_39992,Granite
TEST_39993,Granite
TEST_39994,Granite
TEST_39995,Granite
TEST_39996,Granite
TEST_39997,Granite
TEST_39998,Granite
TEST_39999,Granite
TEST_40000,Granite
TEST_40001,Granite
TEST_40002,Granite
TEST_40003,Granite
TEST_40004,Granite
TEST_40005,Granite
TEST_40006,Granite
TEST_40007,Granite
TEST_40008,Granite
TEST_40009,Granite
TEST_40010,Granite
TEST_40011,Granite
TEST_40012,Granite
TEST_40013,Granite
TEST_40014,Granite
TEST_40015,Granite
TEST_40016,Granite
TEST_40017,Granite
TEST_40018,Weathered_Rock
TEST_40019,Granite
TEST_40020,Weathered_Rock
TEST_40021,Granite
TEST_40022,Weathered_Rock
TEST_40023,Granite
TEST_40024,Granite
TEST_40025,Gneiss
TEST_40026,Granite
TEST_40027,Granite
TEST_40028,Granite
TEST_40029,Granite
TEST_40030,Granite
TEST_40031,Granite
TEST_40032,Granite
TEST_40033,Granite
TEST_40034,Granite
TEST_40035,Granite
TEST_40036,Granite
TEST_40037,Granite
TEST_40038,Granite
TEST_40039,Granite
TEST_40040,Granite
TEST_40041,Granite
TEST_40042,Granite
TEST_40043,Granite
TEST_40044,Granite
TEST_40045,Granite
TEST_40046,Granite
TEST_40047,Granite
TEST_40048,Granite
TEST_40049,Granite
TEST_40050,Granite
TEST_40051,Granite
TEST_40052,Granite
TEST_40053,Granite
TEST_40054,Granite
TEST_40055,Granite
TEST_40056,Granite
TEST_40057,Granite
TEST_40058,Granite
TEST_40059,Granite
TEST_40060,Granite
TEST_40061,Granite
TEST_40062,Granite
TEST_40063,Granite
TEST_40064,Granite
TEST_40065,Granite
TEST_40066,Granite
TEST_40067,Granite
